row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Lãi bán các khoản đầu tư,Lãi bán các khoản đầu tư,Lãi bán các khoản đầu tư,503.981.331.314,-,503981331314.0,
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",181.608.123.100,118.120.497.200,181608123100.0,118120497200.0
"Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay",55.582.880.276,81.220.283.915,55582880276.0,81220283915.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,35.342.385.784,37.827.956.204,35342385784.0,37827956204.0
"Chiết khấu thanh toán, lãi bán hàng trả chậm","Chiết khấu thanh toán, lãi bán hàng trả chậm","Chiết khấu thanh toán, lãi bán hàng trả chậm",43.584.568.793,77.046.070.539,43584568793.0,77046070539.0
Lãi kinh doanh chứng khoán,Lãi kinh doanh chứng khoán,Lãi kinh doanh chứng khoán,6.491.835.565,61.843.472.127,6491835565.0,61843472127.0
Lãi ký quỹ,Lãi ký quỹ,Lãi ký quỹ,-,13.233.760.148,,13233760148.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,14.032.510.719,5.578.492.717,14032510719.0,5578492717.0
,,,840.623.635.551,394.870.532.850,840623635551.0,394870532850.0
