row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGẮN HẠN,100,,7.767.527.023.963,12.445.884.407.985,,100.0,,7767527023963.0,12445884407985.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,709.642.327.664,1.409.760.105.856,,110.0,4.0,709642327664.0,1409760105856.0
1.,1.,1.,Tiền,111,,564.424.378.349,1.289.806.005.856,,111.0,,564424378349.0,1289806005856.0
2.,2.,2.,Các khoản tương đương tiền,112,,145.217.949.315,119.954.100.000,,112.0,,145217949315.0,119954100000.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,,224.520.087.123,329.850.452.430,,120.0,,224520087123.0,329850452430.0
1.,1.,1.,Chứng khoán kinh doanh,121,,1.610.906.301,222.815.452.430,,121.0,,1610906301.0,222815452430.0
2.,2.,2.,Đầu tư nằm giữ đến ngày đáo hạn,123,16.1,222.909.180.822,107.035.000.000,,123.0,161.0,222909180822.0,107035000000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,2.332.529.988.643,3.529.916.610.729,,130.0,,2332529988643.0,3529916610729.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,5,1.651.053.396.469,2.980.223.731.054,,131.0,5.0,1651053396469.0,2980223731054.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,6,536.960.654.004,128.299.511.312,,132.0,6.0,536960654004.0,128299511312.0
3.,3.,3.,Phải thu về cho vay ngắn hạn,135,7,10.000.000.000,290.000.000.000,,135.0,7.0,10000000000.0,290000000000.0
4.,4.,4.,Phải thu ngắn hạn khác,136,8,357.669.879.026,352.719.716.172,,136.0,8.0,357669879026.0,352719716172.0
5.,5.,5.,Dự phòng phải thu ngắn hạn khó đòi,137,9,(223.153.940.856),(221.326.347.809),,137.0,9.0,-223153940856.0,-221326347809.0
IV.,IV.,IV.,Hàng tồn kho,140,10,4.360.430.182.967,6.780.379.220.031,,140.0,10.0,4360430182967.0,6780379220031.0
1.,1.,1.,Hàng tồn kho,141,,4.388.737.840.768,6.793.267.795.420,,141.0,,4388737840768.0,6793267795420.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(28.307.657.801),(12.888.575.389),,149.0,,-28307657801.0,-12888575389.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,140.404.437.566,395.978.018.939,,150.0,,140404437566.0,395978018939.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,11,18.162.722.306,31.671.627.042,,151.0,11.0,18162722306.0,31671627042.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,106.240.169.152,358.869.839.206,,152.0,,106240169152.0,358869839206.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,20,16.001.546.108,5.436.552.691,,153.0,20.0,16001546108.0,5436552691.0
