row_label_raw,row_label_full,Ông Nguyễn Văn Tuân,Chủ tịch,numeric__Chủ tịch
Ông Nguyễn Trọng Tiếu,Ông Nguyễn Trọng Tiếu,Ông Nguyễn Trọng Tiếu,Thành viên,
Ông Đăng Phan Tường,Ông Đăng Phan Tường,Ông Đăng Phan Tường,Thành viên,
Ông Đỗ Duy Hưng,Ông Đỗ Duy Hưng,Ông Đỗ Duy Hưng,Thành viên,
Ông Nguyễn Trọng Trung,Ông Nguyễn Trọng Trung,Ông Nguyễn Trọng Trung,Thành viên (bổ nhiệm ngày 15 tháng 4 năm 2022),
Ông Lê Quang Định,Ông Lê Quang Định,Ông Lê Quang Định,Thành viên (miễn nhiệm ngày 15 tháng 4 năm 2022),
