row_label_raw,row_label_full,Số dư đầu năm > Số dư cuối năm,Công ty Cổ phần Chế tạo máy điện Việt Nam - Hungari (i) > 22.071.631.237,Công ty Cổ phần Sản xuất Thiết bị Điện Đông Anh > 166.685.653.795,Công ty Cổ phần Thiết bị điện > 27.734.837.846,Công ty Cổ phần Phú Thạnh Mỹ > 38.184.709.266,Tổng VND > 254.676.832.144,numeric__Công ty Cổ phần Chế tạo máy điện Việt Nam - Hungari (i) > 22.071.631.237,numeric__Công ty Cổ phần Sản xuất Thiết bị Điện Đông Anh > 166.685.653.795,numeric__Công ty Cổ phần Thiết bị điện > 27.734.837.846,numeric__Công ty Cổ phần Phú Thạnh Mỹ > 38.184.709.266,numeric__Tổng VND > 254.676.832.144
PHÂN BỔ LỦY KẾ,PHÂN BỔ LỦY KẾ,PHÂN BỔ LỦY KẾ,,,,,,,,,,
Số dư đầu năm,PHÂN BỔ LỦY KẾ > Số dư đầu năm,Số dư đầu năm,8.198.034.458,50.005.696.140,11.420.227.351,1.762.371.197,71.386.329.146,8198034458.0,50005696140.0,11420227351.0,1762371197.0,71386329146.0
Phân bổ trong năm,PHÂN BỔ LỦY KẾ > Phân bổ trong năm,Phân bổ trong năm,2.522.472.141,16.668.565.380,3.262.922.100,7.049.484.788,29.503.444.409,2522472141.0,16668565380.0,3262922100.0,7049484788.0,29503444409.0
Số dư cuối năm,PHÂN BỔ LỦY KẾ > Số dư cuối năm,Số dư cuối năm,10.720.506.599,66.674.261.520,14.683.149.451,8.811.855.985,100.889.773.555,10720506599.0,66674261520.0,14683149451.0,8811855985.0,100889773555.0
GIÁ TRỊ CÒN LẠI,GIÁ TRỊ CÒN LẠI,GIÁ TRỊ CÒN LẠI,,,,,,,,,,
Tại ngày đầu năm,GIÁ TRỊ CÒN LẠI > Tại ngày đầu năm,Tại ngày đầu năm,13.873.596.779,116.679.957.655,16.314.610.495,36.422.338.069,183.290.502.998,13873596779.0,116679957655.0,16314610495.0,36422338069.0,183290502998.0
Tại ngày cuối năm,GIÁ TRỊ CÒN LẠI > Tại ngày cuối năm,Tại ngày cuối năm,11.351.124.638,100.011.392.275,13.051.688.395,29.372.853.281,153.787.058.589,11351124638.0,100011392275.0,13051688395.0,29372853281.0,153787058589.0
