row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,1.120.354.094.623,818.005.753.300,,1.0,1120354094623.0,818005753300.0
2.,2.,2.,Điều chỉnh cho các khoản:,,,,,,,
2.,2. > 2.,2.,"Khẩu hao tài sản cố định, bắt động sản đầu tư và lợi thế thương mại phân bổ",02,632.939.301.567,326.361.941.953,,2.0,632939301567.0,326361941953.0
2.,2. > 2.,2.,Các khoản dự phòng,03,(1.757.789.990),26.991.130.199,,3.0,-1757789990.0,26991130199.0
2.,2. > 2.,2.,Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,21.439.299.986,4.544.737.998,,4.0,21439299986.0,4544737998.0
2.,2. > 2.,2.,Lãi từ hoạt động đầu tư,05,(777.081.913.224),(230.202.543.725),,5.0,-777081913224.0,-230202543725.0
2.,2. > 2.,2.,Chỉ phí lãi vay và chi phí phát hành trái phiếu,06,716.192.111.956,516.390.762.541,,6.0,716192111956.0,516390762541.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đối vốn lưu động,08,1.712.085.104.918,1.462.091.782.266,,8.0,1712085104918.0,1462091782266.0
3.,2. > 3.,3.,Giảm các khoản phải thu,09,1.084.929.139.146,922.201.620.279,,9.0,1084929139146.0,922201620279.0
3.,2. > 3.,3.,Giảm/(tăng) hàng tồn kho,10,2.404.529.954.652,(3.732.848.855.101),,10.0,2404529954652.0,-3732848855101.0
3.,2. > 3.,3.,"(Giảm)/tăng các khoản phải trả (Không kế lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,(2.909.427.131.133),396.541.567.761,,11.0,-2909427131133.0,396541567761.0
3.,2. > 3.,3.,(Tăng)/giảm chi phí trả trước,12,(6.895.922.702),3.355.817.139,,12.0,-6895922702.0,3355817139.0
3.,2. > 3.,3.,Giảm chứng khoán kinh doanh,13,221.204.546.129,488.796.978.038,,13.0,221204546129.0,488796978038.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(697.465.698.559),(539.999.139.643),,14.0,-697465698559.0,-539999139643.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(140.060.037.612),(166.198.892.303),,15.0,-140060037612.0,-166198892303.0
3.,2. > 3.,3.,Tiền thu khác từ hoạt động kinh doanh,16,-,220.119.910,,16.0,,220119910.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(20.901.274.043),(20.386.231.980),,17.0,-20901274043.0,-20386231980.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,1.647.998.680.796,(1.186.225.233.634),,20.0,1647998680796.0,-1186225233634.0
II.,II.,II.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(303.912.410.315),(474.801.298.384),,21.0,-303912410315.0,-474801298384.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,65.080.839.009,63.135.560.101,,22.0,65080839009.0,63135560101.0
3.,II. > 3.,3.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(422.739.180.822),(501.229.771.528),,23.0,-422739180822.0,-501229771528.0
4.,II. > 4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,571.865.000.000,267.759.833.171,,24.0,571865000000.0,267759833171.0
5.,II. > 5.,5.,Tiền chi đầu tư góp vốn vào đơn vị khác,25,(139.408.800.000),(1.950.879.204.496),,25.0,-139408800000.0,-1950879204496.0
6.,II. > 6.,6.,Tiền thu hồi đầu tư vốn vào đơn vị khác,26,1.239.663.600.000,586.093.950.000,,26.0,1239663600000.0,586093950000.0
7.,II. > 7.,7.,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,250.562.100.485,191.722.066.096,,27.0,250562100485.0,191722066096.0
7.,II. > 7.,7.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,1.261.111.148.357,(1.818.198.865.040),,30.0,1261111148357.0,-1818198865040.0
