row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,VND Dự phòng,Giá gốc,VND Dự phòng,,,,
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,46.647.728.914,-,245.061.566.589,-,46647728914.0,,245061566589.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",2.034.931.070.974,(10.938.438.093),2.970.375.174.455,(3.329.634.737),2034931070974.0,-10938438093.0,2970375174455.0,-3329634737.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",7.336.745.637,(14.325.828),7.116.737.153,-,7336745637.0,-14325828.0,7116737153.0,
"Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang",327.081.289.040,-,879.205.718.772,-,327081289040.0,,879205718772.0,
Thành phẩm,Thành phẩm,Thành phẩm,1.913.650.093.656,(17.354.893.880),2.632.005.627.365,(9.558.940.652),1913650093656.0,-17354893880.0,2632005627365.0,-9558940652.0
Hàng hoá,Hàng hoá,Hàng hoá,29.548.114.888,-,31.508.797.427,-,29548114888.0,,31508797427.0,
Hàng gửi bán,Hàng gửi bán,Hàng gửi bán,29.542.797.659,-,27.994.173.659,-,29542797659.0,,27994173659.0,
,,,4.388.737.840.768,(28.307.657.801),6.793.267.795.420,(12.888.575.389),4388737840768.0,-28307657801.0,6793267795420.0,-12888575389.0
