row_label_raw,row_label_full,col_0,Năm 2022,Năm 2021,numeric__Năm 2022,numeric__Năm 2021
Thu phí dịch vụ,Thu phí dịch vụ,Thu phí dịch vụ,68.412,57.054,68412.0,57054.0
Thu dịch vụ thanh toán,Thu dịch vụ thanh toán,Thu dịch vụ thanh toán,27.852,24.298,27852.0,24298.0
Thu dịch vụ ngân quỹ,Thu dịch vụ ngân quỹ,Thu dịch vụ ngân quỹ,611,539,611.0,539.0
Thu khác về dịch vụ,Thu khác về dịch vụ,Thu khác về dịch vụ,39.949,32.217,39949.0,32217.0
Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,28.571,26.020,28571.0,26020.0
Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,9.069,7.717,9069.0,7717.0
Chi phí bưu phí và mạng viễn thông,Chi phí bưu phí và mạng viễn thông,Chi phí bưu phí và mạng viễn thông,14.120,12.189,14120.0,12189.0
Chi về dịch vụ ngân quỹ,Chi về dịch vụ ngân quỹ,Chi về dịch vụ ngân quỹ,1.457,1.405,1457.0,1405.0
Chi khác về dịch vụ,Chi khác về dịch vụ,Chi khác về dịch vụ,3.925,4.709,3925.0,4709.0
Lãi/lỗ thuần từ hoạt động dịch vụ,Lãi/lỗ thuần từ hoạt động dịch vụ,Lãi/lỗ thuần từ hoạt động dịch vụ,39.841,31.034,39841.0,31034.0
