row_label_raw,row_label_full,"35. Tinh hình thu nhập của cán bộ, công nhân viên",Năm 2022,Năm 2021,numeric__Năm 2022,numeric__Năm 2021
"I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên",1.362,1.354,1362.0,1354.0
"II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên > 1. Tổng quỹ lương",1. Tổng quỹ lương,263.029,262.390,263029.0,262390.0
2. Tiền thường,"II. Thu nhập của cán bộ, công nhân viên > 2. Tiền thường",2. Tiền thường,52.696,20.664,52696.0,20664.0
3. Tổng thu nhập,"II. Thu nhập của cán bộ, công nhân viên > 3. Tổng thu nhập",3. Tổng thu nhập,315.725,283.054,315725.0,283054.0
4. Tiền lương bình quân (triệu đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 4. Tiền lương bình quân (triệu đồng/người/tháng)",4. Tiền lương bình quân (triệu đồng/người/tháng),16,16,16.0,16.0
5. Thu nhập bình quân (triệu đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 5. Thu nhập bình quân (triệu đồng/người/tháng)",5. Thu nhập bình quân (triệu đồng/người/tháng),19,17,19.0,17.0
