row_label_raw,row_label_full,Tiền gửi có kỳ hạn còn lại không quá 12 tháng- Ngân hàng TMCP Ngoại thương Việt Nam - CN Gia Lai (*)- Ngân hàng Việt Nam Thịnh Vương,Tiền gửi có kỳ hạn còn lại không quá 12 tháng- Ngân hàng TMCP Ngoại thương Việt Nam - CN Gia Lai (*)- Ngân hàng Việt Nam Thịnh Vương_1,31/12/2017 > Giá gốc > 15.039.106.07315.039.106.073,31/12/2017 > Giá gốc > 15.039.106.07315.039.106.073_1,31/12/2017 > Giá trị ghi sổ > 15.039.106.07315.039.106.073,01/01/2017 > Giá gốc > 316.094.590.55614.094.590.556302.000.000.000,01/01/2017 > Giá trị ghi sổ > 316.094.590.55614.094.590.556302.000.000.000,numeric__Tiền gửi có kỳ hạn còn lại không quá 12 tháng- Ngân hàng TMCP Ngoại thương Việt Nam - CN Gia Lai (*)- Ngân hàng Việt Nam Thịnh Vương_1,numeric__31/12/2017 > Giá gốc > 15.039.106.07315.039.106.073,numeric__31/12/2017 > Giá gốc > 15.039.106.07315.039.106.073_1,numeric__31/12/2017 > Giá trị ghi sổ > 15.039.106.07315.039.106.073,numeric__01/01/2017 > Giá gốc > 316.094.590.55614.094.590.556302.000.000.000,numeric__01/01/2017 > Giá trị ghi sổ > 316.094.590.55614.094.590.556302.000.000.000
Cộng,Cộng,Cộng,Cộng,15.039.106.073,15.039.106.073,15.039.106.073,316.094.590.556,316.094.590.556,,15039106073.0,15039106073.0,15039106073.0,316094590556.0,316094590556.0
"(*) Khoản tiền gửi này đang được thế chấp cho khoản vay ngắn hạn tại Ngân hàng TMCP Ngoại Thương Việt Nam – Chi nhánh Gia Lai.Tại ngày 31/12/2017, các khoản đầu tư nằm giữ đến ngày đáo hạn của Tập đoàn gồm các khoản tiền gửi có kỳ hạn tại ngân hàng. Ban Tổng Giám đốc đánh giá ràng các khoản đầu tư này không bị suy giảm, tổn thất về giá trị.","(*) Khoản tiền gửi này đang được thế chấp cho khoản vay ngắn hạn tại Ngân hàng TMCP Ngoại Thương Việt Nam – Chi nhánh Gia Lai.Tại ngày 31/12/2017, các khoản đầu tư nằm giữ đến ngày đáo hạn của Tập đoàn gồm các khoản tiền gửi có kỳ hạn tại ngân hàng. Ban Tổng Giám đốc đánh giá ràng các khoản đầu tư này không bị suy giảm, tổn thất về giá trị.","(*) Khoản tiền gửi này đang được thế chấp cho khoản vay ngắn hạn tại Ngân hàng TMCP Ngoại Thương Việt Nam – Chi nhánh Gia Lai.Tại ngày 31/12/2017, các khoản đầu tư nằm giữ đến ngày đáo hạn của Tập đoàn gồm các khoản tiền gửi có kỳ hạn tại ngân hàng. Ban Tổng Giám đốc đánh giá ràng các khoản đầu tư này không bị suy giảm, tổn thất về giá trị.","(*) Khoản tiền gửi này đang được thế chấp cho khoản vay ngắn hạn tại Ngân hàng TMCP Ngoại Thương Việt Nam – Chi nhánh Gia Lai.Tại ngày 31/12/2017, các khoản đầu tư nằm giữ đến ngày đáo hạn của Tập đoàn gồm các khoản tiền gửi có kỳ hạn tại ngân hàng. Ban Tổng Giám đốc đánh giá ràng các khoản đầu tư này không bị suy giảm, tổn thất về giá trị.","(*) Khoản tiền gửi này đang được thế chấp cho khoản vay ngắn hạn tại Ngân hàng TMCP Ngoại Thương Việt Nam – Chi nhánh Gia Lai.Tại ngày 31/12/2017, các khoản đầu tư nằm giữ đến ngày đáo hạn của Tập đoàn gồm các khoản tiền gửi có kỳ hạn tại ngân hàng. Ban Tổng Giám đốc đánh giá ràng các khoản đầu tư này không bị suy giảm, tổn thất về giá trị.","(*) Khoản tiền gửi này đang được thế chấp cho khoản vay ngắn hạn tại Ngân hàng TMCP Ngoại Thương Việt Nam – Chi nhánh Gia Lai.Tại ngày 31/12/2017, các khoản đầu tư nằm giữ đến ngày đáo hạn của Tập đoàn gồm các khoản tiền gửi có kỳ hạn tại ngân hàng. Ban Tổng Giám đốc đánh giá ràng các khoản đầu tư này không bị suy giảm, tổn thất về giá trị.","(*) Khoản tiền gửi này đang được thế chấp cho khoản vay ngắn hạn tại Ngân hàng TMCP Ngoại Thương Việt Nam – Chi nhánh Gia Lai.Tại ngày 31/12/2017, các khoản đầu tư nằm giữ đến ngày đáo hạn của Tập đoàn gồm các khoản tiền gửi có kỳ hạn tại ngân hàng. Ban Tổng Giám đốc đánh giá ràng các khoản đầu tư này không bị suy giảm, tổn thất về giá trị.","(*) Khoản tiền gửi này đang được thế chấp cho khoản vay ngắn hạn tại Ngân hàng TMCP Ngoại Thương Việt Nam – Chi nhánh Gia Lai.Tại ngày 31/12/2017, các khoản đầu tư nằm giữ đến ngày đáo hạn của Tập đoàn gồm các khoản tiền gửi có kỳ hạn tại ngân hàng. Ban Tổng Giám đốc đánh giá ràng các khoản đầu tư này không bị suy giảm, tổn thất về giá trị.","(*) Khoản tiền gửi này đang được thế chấp cho khoản vay ngắn hạn tại Ngân hàng TMCP Ngoại Thương Việt Nam – Chi nhánh Gia Lai.Tại ngày 31/12/2017, các khoản đầu tư nằm giữ đến ngày đáo hạn của Tập đoàn gồm các khoản tiền gửi có kỳ hạn tại ngân hàng. Ban Tổng Giám đốc đánh giá ràng các khoản đầu tư này không bị suy giảm, tổn thất về giá trị.",,,,,,
"b. Đầu tư vào Công ty liên doanh, liên kết","b. Đầu tư vào Công ty liên doanh, liên kết","b. Đầu tư vào Công ty liên doanh, liên kết","b. Đầu tư vào Công ty liên doanh, liên kết","b. Đầu tư vào Công ty liên doanh, liên kết","b. Đầu tư vào Công ty liên doanh, liên kết","b. Đầu tư vào Công ty liên doanh, liên kết","b. Đầu tư vào Công ty liên doanh, liên kết","b. Đầu tư vào Công ty liên doanh, liên kết",,,,,,
,,,,31/12/2017,31/12/2017,31/12/2017,01/01/2017,01/01/2017,,,,,,
,,,,Tỉnh hình hoạt động,Tỷ lệ vốn,Số lượng cổ phần,Giá trị khoản đầu tư theo phương pháp vốn chủ sở hữu,Giá trị khoản đầu tư theo phương pháp vốn chủ sở hữu,,,,,,
Cty CP Tư vấn và Xây dựng Giao thông Gia Lai,"b. Đầu tư vào Công ty liên doanh, liên kết > Cty CP Tư vấn và Xây dựng Giao thông Gia Lai",Cty CP Tư vấn và Xây dựng Giao thông Gia Lai,Đang hoạt động,"20,0%",5.922,,6.921.861.624,6.788.303.744,,0.2,5922.0,,6921861624.0,6788303744.0
Cty TNHH Cung ứng VT Nguyên liệu Tây Nguyên,"b. Đầu tư vào Công ty liên doanh, liên kết > Cty TNHH Cung ứng VT Nguyên liệu Tây Nguyên",Cty TNHH Cung ứng VT Nguyên liệu Tây Nguyên,Đang hoạt động,"33,3%",,,19.897.769.809,19.827.166.233,,0.33299999999999996,,,19897769809.0,19827166233.0
Cộng,"b. Đầu tư vào Công ty liên doanh, liên kết > Cộng",Cộng,Cộng,Cộng,Cộng,Cộng,26.819.631.433,26.615.469.977,,,,,26819631433.0,26615469977.0
