row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu,Thặng dư vốn cổ phần,Quyền chọn chuyển đổi trái phiếu,Vốn khác của chủ sở hữu,Chênh lệch tỷ giá hối đoái,Quỹ đầu tư phát triển,Lợi nhuận sau thuế chưa phân phối,numeric__Vốn đầu tư của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Quyền chọn chuyển đổi trái phiếu,numeric__Vốn khác của chủ sở hữu,numeric__Chênh lệch tỷ giá hối đoái,numeric__Quỹ đầu tư phát triển,numeric__Lợi nhuận sau thuế chưa phân phối
Số dư tại 01/01/2016,Số dư tại 01/01/2016,Số dư tại 01/01/2016,1.691.861.170.000,49.928.104.500,94.188.783.378,8.977.680.000,10.031.813.727,11.134.542.824,136.973.267.932,1691861170000.0,49928104500.0,94188783378.0,8977680000.0,10031813727.0,11134542824.0,136973267932.0
Tăng trong kỳ,Tăng trong kỳ,Tăng trong kỳ,609.582.250.000 (*),44.639.233.828,-,-,2.508.361.321,-,57.362.369.902,,44639233828.0,,,2508361321.0,,57362369902.0
Giảm trong kỳ,Giảm trong kỳ,Giảm trong kỳ,-,44.054.550.000,94.188.783.378,8.977.680.000,-,4.938.105.865,68.250.000.000,,44054550000.0,94188783378.0,8977680000.0,,4938105865.0,68250000000.0
Số dư tại 31/12/2016,Số dư tại 31/12/2016,Số dư tại 31/12/2016,2.301.443.420.000,50.512.788.328,-,-,12.540.175.048,6.196.436.959,126.085.637.834,2301443420000.0,50512788328.0,,,12540175048.0,6196436959.0,126085637834.0
Số dư tại 01/01/2017,Số dư tại 01/01/2017,Số dư tại 01/01/2017,2.301.443.420.000,50.512.788.328,-,-,12.540.175.048,6.196.436.959,126.085.637.834,2301443420000.0,50512788328.0,,,12540175048.0,6196436959.0,126085637834.0
Tăng trong kỳ,Tăng trong kỳ,Tăng trong kỳ,549.134.730.000,-,-,-,-,-,57.306.546.654,549134730000.0,,,,,,57306546654.0
Giảm trong kỳ,Giảm trong kỳ,Giảm trong kỳ,-,1.880.000,-,-,(138.279.652),-,2.600.000.000,,1880000.0,,,-138279652.0,,2600000000.0
Số dư tại 31/12/2017,Số dư tại 31/12/2017,Số dư tại 31/12/2017,2.850.578.150.000,50.510.908.328,-,-,12.678.454.700,6.196.436.959,180.792.184.488,2850578150000.0,50510908328.0,,,12678454700.0,6196436959.0,180792184488.0
