row_label_raw,row_label_full,"Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam (""EPTC-EVN"")",Số cuối năm > Giá gốc > 114.098.198.496,Số cuối năm > Dự phòng > 62.688.630.684,Số cuối năm > VNDGiá trị có thể thu hồi được > 51.409.567.812,Số đầu năm > Giá gốc > 115.850.778.145,Số đầu năm > Dự phòng > 64.738.012.155,Số đầu năm > VNDGiá trị có thể thu hồi được > 51.112.765.990,numeric__Số cuối năm > Giá gốc > 114.098.198.496,numeric__Số cuối năm > Dự phòng > 62.688.630.684,numeric__Số cuối năm > VNDGiá trị có thể thu hồi được > 51.409.567.812,numeric__Số đầu năm > Giá gốc > 115.850.778.145,numeric__Số đầu năm > Dự phòng > 64.738.012.155,numeric__Số đầu năm > VNDGiá trị có thể thu hồi được > 51.112.765.990
Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch,Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch,Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch,20.217.829.253,19.494.009.530,723.819.723,-,-,-,20217829253.0,19494009530.0,723819723.0,,,
Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,7.860.374.881,7.860.374.881,-,7.860.374.881,7.860.374.881,-,7860374881.0,7860374881.0,,7860374881.0,7860374881.0,
Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,7.045.317.471,7.045.317.471,-,7.045.317.471,7.045.317.471,-,7045317471.0,7045317471.0,,7045317471.0,7045317471.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,1.602.944.864,1.602.944.864,-,2.714.279.949,1.602.944.864,1.111.335.085,1602944864.0,1602944864.0,,2714279949.0,1602944864.0,1111335085.0
,,,150.824.664.965,98.691.277.430,52.133.387.535,133.470.750.446,81.246.649.371,52.224.101.075,150824664965.0,98691277430.0,52133387535.0,133470750446.0,81246649371.0,52224101075.0
