row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,1.962.903.000,1.962.903.000,1962903000.0,1962903000.0
Trường Cao đẳng nghề Dầu khí,Trường Cao đẳng nghề Dầu khí,Trường Cao đẳng nghề Dầu khí,1.962.903.000,1.962.903.000,1962903000.0,1962903000.0
Chỉ phí phải trả,Chỉ phí phải trả,Chỉ phí phải trả,1.694.401.336.516,818.241.386.047,1694401336516.0,818241386047.0
Tổng Công ty Khí Việt Nam - Công ty Cố phần,Tổng Công ty Khí Việt Nam - Công ty Cố phần,Tổng Công ty Khí Việt Nam - Công ty Cố phần,1.694.401.336.516,817.886.725.680,1694401336516.0,817886725680.0
Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,,354.660.367,,354660367.0
Phải trả khác,Phải trả khác,Phải trả khác,2.242.590.619.141,2.242.590.619.141,2242590619141.0,2242590619141.0
Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,2.242.590.619.141,2.242.590.619.141,2242590619141.0,2242590619141.0
Vay,Vay,Vay,1.019.149.226.086,1.189.007.426.086,1019149226086.0,1189007426086.0
Ngân hàng Thương mại Cố phần Đại chúng Việt Nam,Ngân hàng Thương mại Cố phần Đại chúng Việt Nam,Ngân hàng Thương mại Cố phần Đại chúng Việt Nam,1.019.149.226.086,1.189.007.426.086,1019149226086.0,1189007426086.0
