row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > VND Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > VND Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > VND Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > VND Dự phòng
Công ty Cố phần Điện Việt Lào (iii),Công ty Cố phần Điện Việt Lào (iii),Công ty Cố phần Điện Việt Lào (iii),317.549.656.500,,-,320.049.656.500,,-,317549656500.0,,,320049656500.0,,
Công ty Cố phần Thủy điện Sông Tranh 3 (iii),Công ty Cố phần Thủy điện Sông Tranh 3 (iii),Công ty Cố phần Thủy điện Sông Tranh 3 (iii),29.341.800.000,,6.313.919.564,29.341.800.000,,5.897.544.290,29341800000.0,,6313919564.0,29341800000.0,,5897544290.0
Công ty Cố phần EVN Quốc tế (ii),Công ty Cố phần EVN Quốc tế (ii),Công ty Cố phần EVN Quốc tế (ii),28.222.000.000,56.444.000.000,-,28.800.000.000,50.659.200.000,-,28222000000.0,56444000000.0,,28800000000.0,50659200000.0,
Công ty Cố phần Phát triển Đỏ thị Dầu khí (iii),Công ty Cố phần Phát triển Đỏ thị Dầu khí (iii),Công ty Cố phần Phát triển Đỏ thị Dầu khí (iii),18.202.000.000,,18.202.000.000,18.202.000.000,,18.202.000.000,18202000000.0,,18202000000.0,18202000000.0,,18202000000.0
Công ty Cố phần Công nghệ Thông tin Viên thống và Tự động hóa Dầu khí (iii),Công ty Cố phần Công nghệ Thông tin Viên thống và Tự động hóa Dầu khí (iii),Công ty Cố phần Công nghệ Thông tin Viên thống và Tự động hóa Dầu khí (iii),5.040.000.000,,-,5.040.000.000,,-,5040000000.0,,,5040000000.0,,
Công ty Cố phần Cơ điện Dầu khí (iii),Công ty Cố phần Cơ điện Dầu khí (iii),Công ty Cố phần Cơ điện Dầu khí (iii),1.000.000.000,,260.237.063,1.000.000.000,,260.237.063,1000000000.0,,260237063.0,1000000000.0,,260237063.0
Công ty Cố phần Dầu tư Bề tông Công nghệ cao (i) (iii),Công ty Cố phần Dầu tư Bề tông Công nghệ cao (i) (iii),Công ty Cố phần Dầu tư Bề tông Công nghệ cao (i) (iii),-,,-,11.140.000.000,,11.140.000.000,,,,11140000000.0,,11140000000.0
,,,399.355.456.500,,24.776.156.627,413.573.456.500,,35.499.781.353,399355456500.0,,24776156627.0,413573456500.0,,35499781353.0
