row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2019 VND,2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2019 VND,numeric__2018 VND
LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,,,,
"Tiền chi mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác","LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác","Tiền chi mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",21,,(21.539.113.655),(61.279.810.278),21.0,,-21539113655.0,-61279810278.0
Tiền thu từ thanh lý tài sản cố định hữu hình,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định hữu hình,Tiền thu từ thanh lý tài sản cố định hữu hình,22,,2.518.203.367,100.000.000,22.0,,2518203367.0,100000000.0
Tiền chi đầu tư trái phiếu,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư trái phiếu,Tiền chi đầu tư trái phiếu,23,,-,(5.000.000.000),23.0,,,-5000000000.0
Tiền chi tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi tiền gửi có kỳ hạn,Tiền chi tiền gửi có kỳ hạn,23,,(1.419.107.313.233),(586.730.673.611),23.0,,-1419107313233.0,-586730673611.0
Tiền gửi có kỳ hạn nhận được,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền gửi có kỳ hạn nhận được,Tiền gửi có kỳ hạn nhận được,23,,743.287.032.515,287.400.000.000,23.0,,743287032515.0,287400000000.0
Tiền chi đầu tư vào công ty con,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư vào công ty con,Tiền chi đầu tư vào công ty con,25,,(1.406.368.255.329),(40.185.684.683),25.0,,-1406368255329.0,-40185684683.0
Tiền thu lãi tiền gửi và cổ tức,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi và cổ tức,Tiền thu lãi tiền gửi và cổ tức,27,,428.151.899.317,222.510.953.291,27.0,,428151899317.0,222510953291.0
Tiền thu từ bán chứng khoán kinh doanh,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ bán chứng khoán kinh doanh,Tiền thu từ bán chứng khoán kinh doanh,27,,-,3.233.142.000,27.0,,,3233142000.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,,(1.673.057.547.018),(179.952.073.281),30.0,,-1673057547018.0,-179952073281.0
