row_label_raw,row_label_full,Mã trái phiếu,Loại tiền,Lãi suất năm > 2019,Lãi suất năm > 2018,Số lượng > 2019,Số lượng > 2018,31/12/2019 VND,1/1/2019 VND,numeric__Loại tiền,numeric__Lãi suất năm > 2019,numeric__Lãi suất năm > 2018,numeric__Số lượng > 2019,numeric__Số lượng > 2018,numeric__31/12/2019 VND,numeric__1/1/2019 VND
Trái phiếu doanh nghiệp không được chuyển đổi,Trái phiếu doanh nghiệp không được chuyển đổi,Trái phiếu doanh nghiệp không được chuyển đổi,Trái phiếu doanh nghiệp không được chuyển đổi,Trái phiếu doanh nghiệp không được chuyển đổi,Trái phiếu doanh nghiệp không được chuyển đổi,Trái phiếu doanh nghiệp không được chuyển đổi,Trái phiếu doanh nghiệp không được chuyển đổi,Trái phiếu doanh nghiệp không được chuyển đổi,Trái phiếu doanh nghiệp không được chuyển đổi,,,,,,,
MPC_BOND,MPC_BOND,MPC_BOND,MPC_BOND,MPC_BOND,MPC_BOND,MPC_BOND,MPC_BOND,MPC_BOND,MPC_BOND,,,,,,,
2015,MPC_BOND > 2015,2015,VND,"7,5%","7,5%",-,936,-,933.166.666.681,,0.075,0.075,,936.0,,933166666681.0
