row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,numeric__Công cụ và dụng cụ VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,18.433.184.817,18433184817.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,7.921.773.998,7921773998.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(12.001.435.655),-12001435655.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,14.353.523.160,14353523160.0
