row_label_raw,row_label_full,Cho năm kết thúc ngày31 tháng 12 năm 2019,Chế biếnsản phẩm thủy sảnVND,Kinh doanhsản phẩm thủy sảnVND,TổngVND,numeric__Chế biếnsản phẩm thủy sảnVND,numeric__Kinh doanhsản phẩm thủy sảnVND,numeric__TổngVND
Doanh thu của bộ phận,Doanh thu của bộ phận,Doanh thu của bộ phận,8.368.067.140.790,2.394.878.963.469,10.762.946.104.259,8368067140790.0,2394878963469.0,10762946104259.0
Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,285.216.931.678,81.626.977.678,366.843.909.356,285216931678.0,81626977678.0,366843909356.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,,,485.937.335.815(169.433.803.504),,,
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,,,485.937.335.815(169.433.803.504),,,
Lợi nhuận thuần từ hoạt độngkinh doanh,Chi phí tài chính > Lợi nhuận thuần từ hoạt độngkinh doanh,Lợi nhuận thuần từ hoạt độngkinh doanh,,,683.347.441.667,,,683347441667.0
Thu nhập khác,Chi phí tài chính > Thu nhập khác,Thu nhập khác,,,3.214.250.497,,,3214250497.0
Chi phí khác,Chi phí tài chính > Chi phí khác,Chi phí khác,,,(225.723.456),,,-225723456.0
Chi phí thuế thu nhập doanh nghiệp,Chi phí tài chính > Chi phí thuế thu nhập doanh nghiệp,Chi phí thuế thu nhập doanh nghiệp,,,(36.103.895.945),,,-36103895945.0
Lợi nhuận sau thuế TNDN,Chi phí tài chính > Lợi nhuận sau thuế TNDN,Lợi nhuận sau thuế TNDN,,,650.232.072.763,,,650232072763.0
