row_label_raw,row_label_full,col_0,31/12/2019VND,1/1/2019VND,numeric__31/12/2019VND,numeric__1/1/2019VND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH Chế biến Thủy sản Minh Phát,Các công ty con > Công ty TNHH Chế biến Thủy sản Minh Phát,Công ty TNHH Chế biến Thủy sản Minh Phát,-,728.898.753.430,,728898753430.0
Công ty TNHH Chế biến Thủy sản Minh Quí,Các công ty con > Công ty TNHH Chế biến Thủy sản Minh Quí,Công ty TNHH Chế biến Thủy sản Minh Quí,257.658.372.016,330.420.469.400,257658372016.0,330420469400.0
Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Các công ty con > Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,156.766.616.825,-,156766616825.0,
Công ty TNHH Kho vận Ebisumo,Các công ty con > Công ty TNHH Kho vận Ebisumo,Công ty TNHH Kho vận Ebisumo,90.034.960.286,214.225.839.564,90034960286.0,214225839564.0
Công ty TNHH Thủy Hải sản Minh Phú - Kiên Giang,Các công ty con > Công ty TNHH Thủy Hải sản Minh Phú - Kiên Giang,Công ty TNHH Thủy Hải sản Minh Phú - Kiên Giang,-,58.595.622.188,,58595622188.0
Mseafood Corporation,Các công ty con > Mseafood Corporation,Mseafood Corporation,28.420.371.523,636.149.963.066,28420371523.0,636149963066.0
Công ty TNHH Nuôi trồng Thủy sản Minh Phú – Lộc An,Các công ty con > Công ty TNHH Nuôi trồng Thủy sản Minh Phú – Lộc An,Công ty TNHH Nuôi trồng Thủy sản Minh Phú – Lộc An,-,22.968.315.317,,22968315317.0
Công ty TNHH Thực phẩm Minh Phú,Các công ty con > Công ty TNHH Thực phẩm Minh Phú,Công ty TNHH Thực phẩm Minh Phú,40.995.218.101,15.984.324.622,40995218101.0,15984324622.0
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,,
Công ty Cổ phần Hạ tầng Sài Gòn – Cà Mau,Bên liên quan khác > Công ty Cổ phần Hạ tầng Sài Gòn – Cà Mau,Công ty Cổ phần Hạ tầng Sài Gòn – Cà Mau,-,2.058.898.500,,2058898500.0
