row_label_raw,row_label_full,col_0,Mức tăng tỷ giá,Ảnh hưởng đến lợi nhuận sau thuế Triệu đồng,numeric__Mức tăng tỷ giá,numeric__Ảnh hưởng đến lợi nhuận sau thuế Triệu đồng
Tại ngày 31 tháng 12 năm 2017 USD,Tại ngày 31 tháng 12 năm 2017 USD,Tại ngày 31 tháng 12 năm 2017 USD,"2,00%",(11.742),0.02,-11742.0
Tại ngày 31 tháng 12 năm 2016 USD,Tại ngày 31 tháng 12 năm 2016 USD,Tại ngày 31 tháng 12 năm 2016 USD,"2,00%",(12.359),0.02,-12359.0
