row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017Triệu đồng,Ngày 31 tháng 12năm 2016Triệu đồng,numeric__Ngày 31 tháng 12năm 2017Triệu đồng,numeric__Ngày 31 tháng 12năm 2016Triệu đồng
"Tiền, vàng gửi không kỳ hạn","Tiền, vàng gửi không kỳ hạn","Tiền, vàng gửi không kỳ hạn",19.670.947,15.238.430,19670947.0,15238430.0
- Tiến gửi không kỳ hạn bằng VND,- Tiến gửi không kỳ hạn bằng VND,- Tiến gửi không kỳ hạn bằng VND,17.711.736,12.322.190,17711736.0,12322190.0
- Tiến gửi không kỳ hạn bằng ngoại tệ,- Tiến gửi không kỳ hạn bằng ngoại tệ,- Tiến gửi không kỳ hạn bằng ngoại tệ,1 959 211,2 916 240,,
"Tiền, vàng gửi có kỳ hạn","- Tiến gửi không kỳ hạn bằng ngoại tệ > Tiền, vàng gửi có kỳ hạn","Tiền, vàng gửi có kỳ hạn",113.467.607,108.064.068,113467607.0,108064068.0
- Tiến gửi có kỳ hạn bằng VND,- Tiến gửi không kỳ hạn bằng ngoại tệ > - Tiến gửi có kỳ hạn bằng VND,- Tiến gửi có kỳ hạn bằng VND,110.089.721,103.563.011,110089721.0,103563011.0
- Tiến gửi có kỳ hạn bằng ngoại tệ,- Tiến gửi không kỳ hạn bằng ngoại tệ > - Tiến gửi có kỳ hạn bằng ngoại tệ,- Tiến gửi có kỳ hạn bằng ngoại tệ,3.377.886,4.501.057,3377886.0,4501057.0
Tiền gửi vốn chuyên dùng,- Tiến gửi không kỳ hạn bằng ngoại tệ > Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,58.484,69.569,58484.0,69569.0
- Tiến gửi vốn chuyên dùng bằng VND,- Tiến gửi không kỳ hạn bằng ngoại tệ > - Tiến gửi vốn chuyên dùng bằng VND,- Tiến gửi vốn chuyên dùng bằng VND,52.935,65.867,52935.0,65867.0
- Tiến gửi vốn chuyên dùng bằng ngoại tệ,- Tiến gửi không kỳ hạn bằng ngoại tệ > - Tiến gửi vốn chuyên dùng bằng ngoại tệ,- Tiến gửi vốn chuyên dùng bằng ngoại tệ,5.549,3.702,5549.0,3702.0
Tiền kỳ quỹ,- Tiến gửi không kỳ hạn bằng ngoại tệ > Tiền kỳ quỹ,Tiền kỳ quỹ,353.774,415.505,353774.0,415505.0
- Tiến gửi kỳ quỹ bằng VND,- Tiến gửi không kỳ hạn bằng ngoại tệ > - Tiến gửi kỳ quỹ bằng VND,- Tiến gửi kỳ quỹ bằng VND,348.924,410.085,348924.0,410085.0
- Tiến gửi kỳ quỹ bằng ngoại tệ,- Tiến gửi không kỳ hạn bằng ngoại tệ > - Tiến gửi kỳ quỹ bằng ngoại tệ,- Tiến gửi kỳ quỹ bằng ngoại tệ,4.850,5.420,4850.0,5420.0
,,,133.550.812,123.787.572,133550812.0,123787572.0
