row_label_raw,row_label_full,col_0,Trong nướcTriệu đồng,Nước ngoàiTriệu đồng,Tổng cộngTriệu đồng,numeric__Trong nướcTriệu đồng,numeric__Nước ngoàiTriệu đồng,numeric__Tổng cộngTriệu đồng
Tổng dư nợ cho vay,Tổng dư nợ cho vay,Tổng dư nợ cho vay,184.966.131,2.118,184.968.249,184966131.0,2118.0,184968249.0
Tổng huy động,Tổng huy động,Tổng huy động,220.375.495,16.405.719,236.781.214,220375495.0,16405719.0,236781214.0
Các cam kết tin dụng và bảo lãnh khác,Các cam kết tin dụng và bảo lãnh khác,Các cam kết tin dụng và bảo lãnh khác,20.395.705,-,20.395.705,20395705.0,,20395705.0
Các công cụ tài chính phải sinh,Các công cụ tài chính phải sinh,Các công cụ tài chính phải sinh,160.469,-,160.469,160469.0,,160469.0
Kinh doanh và đầu tư chứng khoán,Kinh doanh và đầu tư chứng khoán,Kinh doanh và đầu tư chứng khoán,55.960.769,-,55.960.769,55960769.0,,55960769.0
