row_label_raw,row_label_full,col_0,Mức tănglãi suất,Ảnh hưởng đến,Ảnh hưởng đến_1,numeric__Mức tănglãi suất,numeric__Ảnh hưởng đến,numeric__Ảnh hưởng đến_1
,,,Mức tănglãi suất,Lợi nhuậntrước thuếTriệu đồng,Lợi nhuận sau thuếvà vốn chủ sở hữuTriệu đồng,,,
Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,,,
USD,Tại ngày 31 tháng 12 năm 2017 > USD,USD,"1,50%",(14.615),(11.692),0.015,-14615.0,-11692.0
VND,Tại ngày 31 tháng 12 năm 2017 > VND,VND,"3,00%",588.962,471.169,0.03,588962.0,471169.0
Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,,,
USD,Tại ngày 31 tháng 12 năm 2016 > USD,USD,"1,50%",(157.764),(126.211),0.015,-157764.0,-126211.0
VND,Tại ngày 31 tháng 12 năm 2016 > VND,VND,"3,00%",161.595,129.276,0.03,161595.0,129276.0
