row_label_raw,row_label_full,col_0,Ngay 31 tháng 12năm 2017Triệu đồng,Ngay 31 tháng 12năm 2016Triệu đồng,numeric__Ngay 31 tháng 12năm 2017Triệu đồng,numeric__Ngay 31 tháng 12năm 2016Triệu đồng
Lãi phải trả tiền gửi có kỳ hạn,Lãi phải trả tiền gửi có kỳ hạn,Lãi phải trả tiền gửi có kỳ hạn,949.740,789.569,949740.0,789569.0
Lãi phải trả tiền gửi tiết kiệm,Lãi phải trả tiền gửi tiết kiệm,Lãi phải trả tiền gửi tiết kiệm,1.114.044,923.845,1114044.0,923845.0
Lãi phải trả từ phát hành giấy tờ có giá,Lãi phải trả từ phát hành giấy tờ có giá,Lãi phải trả từ phát hành giấy tờ có giá,2.821.959,1.334.871,2821959.0,1334871.0
Lãi phải trả từ vay các tổ chức khác,Lãi phải trả từ vay các tổ chức khác,Lãi phải trả từ vay các tổ chức khác,71.568,35.465,71568.0,35465.0
Lãi phải trả từ vốn nhận ủy thác từcác tổ chức khác,Lãi phải trả từ vốn nhận ủy thác từcác tổ chức khác,Lãi phải trả từ vốn nhận ủy thác từcác tổ chức khác,20.260,12.085,20260.0,12085.0
Lãi phải trả từ các hợp đồngcông cụ tài chính phải sinh,Lãi phải trả từ các hợp đồngcông cụ tài chính phải sinh,Lãi phải trả từ các hợp đồngcông cụ tài chính phải sinh,55.881,51.521,55881.0,51521.0
Phí phải trả,Phí phải trả,Phí phải trả,29.714,14.568,29714.0,14568.0
,,,5.063.166,3.161.924,5063166.0,3161924.0
