row_label_raw,row_label_full,col_0,2017Triệu đồng,2016Triệu đồng,numeric__2017Triệu đồng,numeric__2016Triệu đồng
Lợi nhuận thuần trước thuếCộng/(Trừ),Lợi nhuận thuần trước thuếCộng/(Trừ),Lợi nhuận thuần trước thuếCộng/(Trừ),8.130.063,4.929.311,8130063.0,4929311.0
- Thu nhập không chịu thuế,- Thu nhập không chịu thuế,- Thu nhập không chịu thuế,(598),(872),-598.0,-872.0
- Chi phí không được khấu trừ,- Chi phí không được khấu trừ,- Chi phí không được khấu trừ,61.535,15.105,61535.0,15105.0
- Các khoản làm tăng/(giảm) lợi nhuận trước thuế khác,- Các khoản làm tăng/(giảm) lợi nhuận trước thuế khác,- Các khoản làm tăng/(giảm) lợi nhuận trước thuế khác,239.667,(7.875),239667.0,-7875.0
- Chi phí liên quan đến hợp nhất báo cáotai chính,- Chi phí liên quan đến hợp nhất báo cáotai chính,- Chi phí liên quan đến hợp nhất báo cáotai chính,12.485,24.968,12485.0,24968.0
Thu nhập chịu thuế ước tính trong năm,Thu nhập chịu thuế ước tính trong năm,Thu nhập chịu thuế ước tính trong năm,8.443.152,4.960.637,8443152.0,4960637.0
Chi phí thuế TNDN theo thuế suất hiện hành,Chi phí thuế TNDN theo thuế suất hiện hành,Chi phí thuế TNDN theo thuế suất hiện hành,1.688.631,992.127,1688631.0,992127.0
Điều chỉnh số thuế phải nộp các năm trước,Điều chỉnh số thuế phải nộp các năm trước,Điều chỉnh số thuế phải nộp các năm trước,665,2.139,665.0,2139.0
Chi phí thuế TNDN trong năm,Chi phí thuế TNDN trong năm,Chi phí thuế TNDN trong năm,1.689.296,994.266,1689296.0,994266.0
Thuế TNDN phải trả đầu năm,Thuế TNDN phải trả đầu năm,Thuế TNDN phải trả đầu năm,467.647,268.556,467647.0,268556.0
Điều chỉnh số thuế phải nộp các năm trước,Điều chỉnh số thuế phải nộp các năm trước,Điều chỉnh số thuế phải nộp các năm trước,468,-,468.0,
Thuế TNDN đã trả trong năm,Thuế TNDN đã trả trong năm,Thuế TNDN đã trả trong năm,(1.501.672),(795.175),-1501672.0,-795175.0
Thuế TNDN phải trả cuối năm,Thuế TNDN phải trả cuối năm,Thuế TNDN phải trả cuối năm,655.739,467.647,655739.0,467647.0
