row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2016 > Số lượng,Ngày 31 tháng 12 năm 2016 > Giá trị,Ngày 1 tháng 9 năm 2016 > Số lượng,Ngày 1 tháng 9 năm 2016 > Giá trị,numeric__Ngày 31 tháng 12 năm 2016 > Số lượng,numeric__Ngày 31 tháng 12 năm 2016 > Giá trị,numeric__Ngày 1 tháng 9 năm 2016 > Số lượng,numeric__Ngày 1 tháng 9 năm 2016 > Giá trị
Công ty Cổ phần Chế biến Lâm sản Xuất khẩu Pisico Huế,Công ty Cổ phần Chế biến Lâm sản Xuất khẩu Pisico Huế,Công ty Cổ phần Chế biến Lâm sản Xuất khẩu Pisico Huế,19.520,3.853.240.666,19.520,4.091.908.626,19520.0,3853240666.0,19520.0,4091908626.0
Công ty Cổ phần Vinafor Quảng Trị,Công ty Cổ phần Vinafor Quảng Trị,Công ty Cổ phần Vinafor Quảng Trị,105.000,1.190.175.000,105.000,1.190.175.000,105000.0,1190175000.0,105000.0,1190175000.0
Công ty Cổ phần Archi Reenco Hoà Bình,Công ty Cổ phần Archi Reenco Hoà Bình,Công ty Cổ phần Archi Reenco Hoà Bình,50.000,4.997.777.156,-,-,50000.0,4997777156.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,174.520,10.041.192.822,124.520,5.282.083.626,174520.0,10041192822.0,124520.0,5282083626.0
