row_label_raw,row_label_full,col_0,Ngày 1 tháng 9 năm 2016 > Giá trị,Ngày 1 tháng 9 năm 2016 > Số có khả năng trả nợ,Số phát sinh trong kỳ > Tăng,Số phát sinh trong kỳ > Giảm,Ngày 31 tháng 12 năm 2016 > Giá trị,Ngày 31 tháng 12 năm 2016 > Số có khả năng trả nợ,numeric__Ngày 1 tháng 9 năm 2016 > Giá trị,numeric__Ngày 1 tháng 9 năm 2016 > Số có khả năng trả nợ,numeric__Số phát sinh trong kỳ > Tăng,numeric__Số phát sinh trong kỳ > Giảm,numeric__Ngày 31 tháng 12 năm 2016 > Giá trị,numeric__Ngày 31 tháng 12 năm 2016 > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,
Vay ngân hàng đến hạn trả,Vay ngắn hạn > Vay ngân hàng đến hạn trả,Vay ngân hàng đến hạn trả,25.816.666.666,25.816.666.666,19.480.376.970,(14.546.316.486),30.750.727.150,30.750.727.150,25816666666.0,25816666666.0,19480376970.0,-14546316486.0,30750727150.0,30750727150.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng,Vay dài hạn > Vay ngân hàng,Vay ngân hàng,23.283.333.334,23.283.333.334,18.723.358.837,(18.824.376.973),23.182.315.198,23.182.315.198,23283333334.0,23283333334.0,18723358837.0,-18824376973.0,23182315198.0,23182315198.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,49.100.000.000,49.100.000.000,38.203.735.807,(33.370.693.459),53.933.042.348,53.933.042.348,49100000000.0,49100000000.0,38203735807.0,-33370693459.0,53933042348.0,53933042348.0
