row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2016,Đơn vị tính: VNDNgày 1 tháng 9năm 2016,numeric__Ngày 31 tháng 12năm 2016,numeric__Đơn vị tính: VNDNgày 1 tháng 9năm 2016
Tiền mặt,Tiền mặt,Tiền mặt,777.398.730,610.089.548,777398730.0,610089548.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,22.570.991.619,1.770.732.338.733,22570991619.0,1770732338733.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),50.285.131.358,71.242.048.140,50285131358.0,71242048140.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,73.633.521.707,1.842.584.476.421,73633521707.0,1842584476421.0
