row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016,Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 1 năm 2016 đến ngày 31 tháng 8 năm 2016,numeric__Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016,numeric__Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 1 năm 2016 đến ngày 31 tháng 8 năm 2016
Dự phòng/(hoàn nhập) dự phòng tổn thất các khoản đầu tư tài chính dài hạn,Dự phòng/(hoàn nhập) dự phòng tổn thất các khoản đầu tư tài chính dài hạn,Dự phòng/(hoàn nhập) dự phòng tổn thất các khoản đầu tư tài chính dài hạn,9.431.137.081,(30.672.110.824),9431137081.0,-30672110824.0
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,580.837.731,1.083.905.817,580837731.0,1083905817.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,312.823.195,1.219.692.446,312823195.0,1219692446.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,19.809.064,134.892.705,19809064.0,134892705.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,10.344.607.071,(28.233.619.856),10344607071.0,-28233619856.0
