row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2016,Ngày 1 tháng 9năm 2016,numeric__Ngày 31 tháng 12năm 2016,numeric__Ngày 1 tháng 9năm 2016
Ngoại tê,Ngoại tê,Ngoại tê,,,,
- Đô la Mỹ (USD),Ngoại tê > - Đô la Mỹ (USD),- Đô la Mỹ (USD),"39.125,45","24.766,95",39125.45,24766.95
- Euro (EUR),Ngoại tê > - Euro (EUR),- Euro (EUR),"73,49","50.088,03",73.49,50088.03
