row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2016,Đơn vị tính: VNDNgày 1 tháng 9năm 2016,numeric__Ngày 31 tháng 12năm 2016,numeric__Đơn vị tính: VNDNgày 1 tháng 9năm 2016
Tiền cho thuê văn phòngDoanh thu chưa thực hiện khác,Tiền cho thuê văn phòngDoanh thu chưa thực hiện khác,Tiền cho thuê văn phòngDoanh thu chưa thực hiện khác,4.282.713.64337.803.029,10.379.296.047-,4.28271364337803e+17,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.320.516.672,10.379.296.047,4320516672.0,10379296047.0
