row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2016 > Giá gốc,Ngày 31 tháng 12 năm 2016 > Dự phòng,Ngày 31 tháng 12 năm 2016 > Giá trị hợp lý,Ngày 1 tháng 9 năm 2016 > Giá gốc,Ngày 1 tháng 9 năm 2016 > Dự phòng,Ngày 1 tháng 9 năm 2016 > Giá trị hợp lý,numeric__Ngày 31 tháng 12 năm 2016 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2016 > Dự phòng,numeric__Ngày 31 tháng 12 năm 2016 > Giá trị hợp lý,numeric__Ngày 1 tháng 9 năm 2016 > Giá gốc,numeric__Ngày 1 tháng 9 năm 2016 > Dự phòng,numeric__Ngày 1 tháng 9 năm 2016 > Giá trị hợp lý
Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),,,,,,
Công ty Cổ phần Giống Lâm nghiệp Trung ương,Đầu tư vào công ty liên kết (tiếp theo) > Công ty Cổ phần Giống Lâm nghiệp Trung ương,Công ty Cổ phần Giống Lâm nghiệp Trung ương,125.915.764,-,125.915.764,125.915.764,-,125.915.764,125915764.0,,125915764.0,125915764.0,,125915764.0
Công ty Cổ phần Thương mại Lâm sản Hà Nội,Đầu tư vào công ty liên kết (tiếp theo) > Công ty Cổ phần Thương mại Lâm sản Hà Nội,Công ty Cổ phần Thương mại Lâm sản Hà Nội,6.000.000.000,(6.000.000.000),-,6.000.000.000,-,6.000.000.000,6000000000.0,-6000000000.0,,6000000000.0,,6000000000.0
Công ty TNHH Vinafor Tân An Hòa Bình,Đầu tư vào công ty liên kết (tiếp theo) > Công ty TNHH Vinafor Tân An Hòa Bình,Công ty TNHH Vinafor Tân An Hòa Bình,2.550.902.312,(298.902.312),2.252.000.000,2.550.902.312,-,2.550.902.312,2550902312.0,-298902312.0,2252000000.0,2550902312.0,,2550902312.0
Công ty TNHH Ván dán OJI Vinafor Bắc Giang,Đầu tư vào công ty liên kết (tiếp theo) > Công ty TNHH Ván dán OJI Vinafor Bắc Giang,Công ty TNHH Ván dán OJI Vinafor Bắc Giang,237.605.758,(237.605.758),-,237.605.758,-,237.605.758,237605758.0,-237605758.0,,237605758.0,,237605758.0
Công ty Cổ phần Lâm sản Forprodex,Đầu tư vào công ty liên kết (tiếp theo) > Công ty Cổ phần Lâm sản Forprodex,Công ty Cổ phần Lâm sản Forprodex,229.876.220,(229.876.220),-,229.876.220,-,229.876.220,229876220.0,-229876220.0,,229876220.0,,229876220.0
,,,1.313.943.388.263,(6.766.384.290),1.307.177.003.973,1.514.874.978.263,-,1.514.874.978.263,1313943388263.0,-6766384290.0,1307177003973.0,1514874978263.0,,1514874978263.0
