row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2016,Đơn vị tính: VNDNgày 1 tháng 9năm 2016,numeric__Ngày 31 tháng 12năm 2016,numeric__Đơn vị tính: VNDNgày 1 tháng 9năm 2016
Đầu tư vào cổ phiếu (i),Đầu tư vào cổ phiếu (i),Đầu tư vào cổ phiếu (i),10.041.192.822,5.282.083.626,10041192822.0,5282083626.0
Đầu tư dài hạn khác (ii),Đầu tư dài hạn khác (ii),Đầu tư dài hạn khác (ii),19.740.933.785,31.422.562.131,19740933785.0,31422562131.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,29.782.126.607,36.704.645.757,29782126607.0,36704645757.0
