row_label_raw,row_label_full,col_0,Năm 2015(VND),Năm 2014(VND),numeric__Năm 2015(VND),numeric__Năm 2014(VND)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",6.654.998.510.875,7.798.888.482.751,6654998510875.0,7798888482751.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,316.768.905.450,282.646.955.174,316768905450.0,282646955174.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.927.416.887.313,1.996.754.227.997,1927416887313.0,1996754227997.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,861.868.952.469,116.005.076.607,861868952469.0,116005076607.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,156.222.115.523,1.418.681.272.927,156222115523.0,1418681272927.0
Cộng,Cộng,Cộng,9.917.275.371.630,11.612.976.015.456,9917275371630.0,11612976015456.0
