row_label_raw,row_label_full,col_0,Năm 2015(VND),Năm 2014(VND),numeric__Năm 2015(VND),numeric__Năm 2014(VND)
KaiDi bồi thường tiền than,KaiDi bồi thường tiền than,KaiDi bồi thường tiền than,2.709.787.300,-,2709787300.0,
Giảm trừ tiền điện chạy tin cậy 2010 của Nhà máy nhiệt điện Sơn Đông,Giảm trừ tiền điện chạy tin cậy 2010 của Nhà máy nhiệt điện Sơn Đông,Giảm trừ tiền điện chạy tin cậy 2010 của Nhà máy nhiệt điện Sơn Đông,-,(42.984.895.183),,-42984895183.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,1.354.094.128,9.471.675.399,1354094128.0,9471675399.0
Cộng,Cộng,Cộng,4.063.881.428,(33.513.219.784),4063881428.0,-33513219784.0
