row_label_raw,row_label_full,SIT,Not Drugs,Not Drugs_1,Not Drugs_2,Not Drugs_3,Not Drugs_4,Not Drugs_5,Not Drugs_6,Not Drugs_7,Not Drugs_8,Not Drugs_9,Not Drugs_10,col_12,numeric__Not Drugs,numeric__Not Drugs_1,numeric__Not Drugs_2,numeric__Not Drugs_3,numeric__Not Drugs_4,numeric__Not Drugs_5,numeric__Not Drugs_6,numeric__Not Drugs_7,numeric__Not Drugs_8,numeric__Not Drugs_9,numeric__Not Drugs_10,numeric__col_12
A,A,A,"TSCD, hange 7on Kho, coring trith XDCB mua cua dom yit trong nol by Tap doan da tang tai san de trich khuq hao tinh deu kat bo dao cao ky bao cao",B,1,2,3,4,5=3-4,6,7,8,9,10,,,1.0,2.0,3.0,4.0,,6.0,7.0,8.0,9.0,10.0
A,A,A,Tong chng (1+II+III...),,6.882.423.476,6.943.286.203,98.816.091,6.844.470.112,,,,,,,,,6882423476.0,6943286203.0,98816091.0,6844470112.0,,,,,,
I,I,I,CT CP B4au Truong MaJ & Dich yu -Vinacomin,,2.380.000.000,2.440.862.727,96.965.780,2.343.896.947,,,,,,,,,2380000000.0,2440862727.0,96965780.0,2343896947.0,,,,,,
1,1,1,Phuoming tifen yan tai,,2.380.000.000,2.440.862.727,96.965.780,2.343.896.947,,,,,,,,,2380000000.0,2440862727.0,96965780.0,2343896947.0,,,,,,
II,II,II,Congo ty CP B4au tv aay dung YVMI,,4.502.423.476,4.502.423.476,1.850.311,4.500.573.165,,,,,,,,,4502423476.0,4502423476.0,1850311.0,4500573165.0,,,,,,
II.1,II.1,II.1,Nha cera velt kien truc,,4.502.423.476,4.502.423.476,1.850.311,4.500.573.165,,,,,,,,,4502423476.0,4502423476.0,1850311.0,4500573165.0,,,,,,
1,1,1,Kho than dvt trt,,4.502.423.476,4.502.423.476,1.850.311,4.500.573.165,29/12/2015,20,"19,99",SXKD,0045728,31.,,,4502423476.0,4502423476.0,1850311.0,4500573165.0,,20.0,19.99,,45728.0,31.0
2,2,2,Hé thong nuoc sach,,2.415.465.492,2.415.465.492,3.432.522,2.412.032.970,22/12/2015,20,"19,87",SXKD,0045721,30.,,,2415465492.0,2415465492.0,3432522.0,2412032970.0,,20.0,19.87,,45721.0,30.0
B,B,B,"TSCD, hango ton Kho, coring trith XDCB mua cua dom yit trong nol by Tap doan dhung china tangan tai san trich khuq hao (do trong gua trith dau tru, hoge nguyen nhan khaq) tinh deu couti",,,,,,,,,,,,,,,,,,,,,,,
