row_label_raw,row_label_full,col_0,Năm 2015(VND),Năm 2014(VND),numeric__Năm 2015(VND),numeric__Năm 2014(VND)
Giá vốn than bán,Giá vốn than bán,Giá vốn than bán,69.770.657.399,73.294.295.601,69770657399.0,73294295601.0
Giá vốn điện,Giá vốn điện,Giá vốn điện,8.968.363.872.082,8.320.963.479.188,8968363872082.0,8320963479188.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,693.954.941.351,547.390.263.138,693954941351.0,547390263138.0
Cộng,Cộng,Cộng,9.732.089.470.832,8.941.648.037.927,9732089470832.0,8941648037927.0
