row_label_raw,row_label_full,col_0,Năm 2015(VND),Năm 2014(VND),numeric__Năm 2015(VND),numeric__Năm 2014(VND)
Tổng các khoản giảm trừ doanh thu,Tổng các khoản giảm trừ doanh thu,Tổng các khoản giảm trừ doanh thu,-,4.328.308,,4328308.0
Chiết khấu thương mại,Chiết khấu thương mại,Chiết khấu thương mại,-,-,,
Giảm giá hàng bán,Chiết khấu thương mại > Giảm giá hàng bán,Giảm giá hàng bán,-,4.328.308,,4328308.0
