row_label_raw,row_label_full,col_0,Năm 2015(VND),Năm 2014(VND),numeric__Năm 2015(VND),numeric__Năm 2014(VND)
D. thu thuần về bán hàng và cung cấp d. vụ,D. thu thuần về bán hàng và cung cấp d. vụ,D. thu thuần về bán hàng và cung cấp d. vụ,11.473.471.274.704,10.687.926.476.860,11473471274704.0,10687926476860.0
Doanh thu thuần bán than,Doanh thu thuần bán than,Doanh thu thuần bán than,93.624.013.329,101.116.325.268,93624013329.0,101116325268.0
Doanh thu thuần bán điện,Doanh thu thuần bán điện,Doanh thu thuần bán điện,10.680.392.760.618,10.037.994.090.642,10680392760618.0,10037994090642.0
Doanh thu thuần khác,Doanh thu thuần khác,Doanh thu thuần khác,699.454.500.757,548.816.060.950,699454500757.0,548816060950.0
