row_label_raw,row_label_full,col_0,col_1,31/12/2015(VND),01/01/2015(VND),numeric__col_1,numeric__31/12/2015(VND),numeric__01/01/2015(VND)
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,(i),800.510.860,1.227.424.205,,800510860.0,1227424205.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,(ii),60.151.376.931,50.953.207.506,,60151376931.0,50953207506.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,,-,10.300.000.000,,,10300000000.0
Cộng,Cộng,Cộng,,60.951.887.791,62.480.631.711,,60951887791.0,62480631711.0
