row_label_raw,row_label_full,col_0,31/12/2015(VND),01/01/2015(VND),numeric__31/12/2015(VND),numeric__01/01/2015(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,258.662.335.001,1.417.222.439.459,258662335001.0,1417222439459.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,230.058.443.147,1.406.047.359.714,230058443147.0,1406047359714.0
Lãi chậm trả tiền than,Lãi chậm trả tiền than,Lãi chậm trả tiền than,16.986.377.683,3.068.553.734,16986377683.0,3068553734.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,11.617.514.171,8.106.526.011,11617514171.0,8106526011.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,258.662.335.001,1.417.222.439.459,258662335001.0,1417222439459.0
