row_label_raw,row_label_full,col_0,col_1,Năm 2015(VND),Năm 2014(VND),numeric__col_1,numeric__Năm 2015(VND),numeric__Năm 2014(VND)
Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,11.473.471.274.704,10.687.930.805.168,,11473471274704.0,10687930805168.0
Doanh thu bán than,Doanh thu bán than,Doanh thu bán than,Doanh thu bán than,93.624.013.329,101.116.325.268,,93624013329.0,101116325268.0
Doanh thu bán điện,Doanh thu bán điện,Doanh thu bán điện,Doanh thu bán điện,10.680.392.760.618,10.037.994.090.642,,10680392760618.0,10037994090642.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,(i),699.454.500.757,548.820.389.258,,699454500757.0,548820389258.0
(i),(i),(i),Chỉ tiết doanh thu khác,Năm 2015(VND),Năm 2014(VND),,,
(i),(i) > (i),(i),Chỉ tiết doanh thu khác,699.454.500.757,548.820.389.258,,699454500757.0,548820389258.0
Doanh thu xây lắp,(i) > Doanh thu xây lắp,Doanh thu xây lắp,Doanh thu xây lắp,674.455.291.589,401.382.942.329,,674455291589.0,401382942329.0
Doanh thu khác,(i) > Doanh thu khác,Doanh thu khác,Doanh thu khác,24.999.209.168,147.437.446.929,,24999209168.0,147437446929.0
