row_label_raw,row_label_full,col_0,31/12/2015(VND),01/01/2015(VND),numeric__31/12/2015(VND),numeric__01/01/2015(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,81.346.103.172,82.945.363.332,81346103172.0,82945363332.0
Phải trả nhà thầu SFECO,Phải trả nhà thầu SFECO,Phải trả nhà thầu SFECO,4.322.434.076,4.322.434.076,4322434076.0,4322434076.0
Phải trả tiền mô tơ máy phát (Cao Ngạn),Phải trả tiền mô tơ máy phát (Cao Ngạn),Phải trả tiền mô tơ máy phát (Cao Ngạn),3.268.300.000,3.100.100.000,3268300000.0,3100100000.0
"Khối lượng XDCB thẩm tra TKBVTC-DT đường GT, cầu tạm Bailey (BQLĐN 5)","Khối lượng XDCB thẩm tra TKBVTC-DT đường GT, cầu tạm Bailey (BQLĐN 5)","Khối lượng XDCB thẩm tra TKBVTC-DT đường GT, cầu tạm Bailey (BQLĐN 5)",-,15.604.064.635,,15604064635.0
Các khoản khác(i),Các khoản khác(i),Các khoản khác(i),73.755.369.096,59.918.764.621,73755369096.0,59918764621.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,81.346.103.172,82.945.363.332,81346103172.0,82945363332.0
