row_label_raw,row_label_full,Giá gốc,Giá trị hợp lý,Dự phòng,numeric__Giá trị hợp lý,numeric__Dự phòng
-,-,-,-,-,,
1.003.406.910.000,- > 1.003.406.910.000,1.003.406.910.000,951.227.128.483,(52.179.781.517),951227128483.0,-52179781517.0
1.003.406.910.000,- > 1.003.406.910.000,1.003.406.910.000,951.227.128.483,(52.179.781.517),951227128483.0,-52179781517.0
1.003.406.910.000,- > 1.003.406.910.000,1.003.406.910.000,951.227.128.483,(52.179.781.517),951227128483.0,-52179781517.0
37.065.600.000,- > 37.065.600.000,37.065.600.000,37.065.600.000,-,37065600000.0,
360.500.000.000,- > 360.500.000.000,360.500.000.000,360.500.000.000,-,360500000000.0,
128.000.000.000,- > 128.000.000.000,128.000.000.000,128.000.000.000,-,128000000000.0,
477.841.310.000,- > 477.841.310.000,477.841.310.000,425.661.528.483,(52.179.781.517),425661528483.0,-52179781517.0
1.003.406.910.000,- > 1.003.406.910.000,1.003.406.910.000,951.227.128.483,(52.179.781.517),951227128483.0,-52179781517.0
