row_label_raw,row_label_full,Giảm trừ tiền điện chạy tin cây 2010 của Nhà máy nhiệt điện Sơn Đông,Năm 2015(VND) > -,Năm 2014(VND) > (42.984.895.183),numeric__Năm 2015(VND) > -,numeric__Năm 2014(VND) > (42.984.895.183)
Chi phí đào tạo vận hành (Cẩm phả),Chi phí đào tạo vận hành (Cẩm phả),Chi phí đào tạo vận hành (Cẩm phả),9.751.000.070,10.810.649.424,9751000070.0,10810649424.0
Chi phí khác,Chi phí khác,Chi phí khác,2.808.291.037,26.270.519.565,2808291037.0,26270519565.0
Cộng,Cộng,Cộng,12.559.291.107,(5.903.726.194),12559291107.0,-5903726194.0
