row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng công triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng công triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,-,2.213,2.213,,2213.0,2213.0
Hoàn nhập trong năm,Hoàn nhập trong năm,Hoàn nhập trong năm,-,(778),(778),,-778.0,-778.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,(840),(840),,-840.0,-840.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,595,595,,595.0,595.0
