row_label_raw,row_label_full,Công ty TNHH Quản lý Nợ và Khai thác Tài sảnNgân hàng TMCP Hàng Hải Việt Nam,Ngày 31 tháng 12năm 2021triệu đồng > -,Ngày 31 tháng 12năm 2020triệu đồng > 100.000,numeric__Ngày 31 tháng 12năm 2021triệu đồng > -,numeric__Ngày 31 tháng 12năm 2020triệu đồng > 100.000
Công ty Tài chính TNHH MTV Cộng đồng,Công ty Tài chính TNHH MTV Cộng đồng,Công ty Tài chính TNHH MTV Cộng đồng,697.076,697.076,697076.0,697076.0
,,,697.076,797.076,697076.0,797076.0
