row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2021triêu đồng,Ngày 31 tháng 12năm 2020triêu đồng,numeric__Ngày 31 tháng 12năm 2021triêu đồng,numeric__Ngày 31 tháng 12năm 2020triêu đồng
"Ký quỹ, thế chấp, cảm cố","Ký quỹ, thế chấp, cảm cố","Ký quỹ, thế chấp, cảm cố",2.000,-,2000.0,
Phải thu từ các hợp đồng bán nợ cho đối tác,Phải thu từ các hợp đồng bán nợ cho đối tác,Phải thu từ các hợp đồng bán nợ cho đối tác,3.053.057,8.762.444,3053057.0,8762444.0
Phải thu từ các hoạt động tài trợ thương mại,Phải thu từ các hoạt động tài trợ thương mại,Phải thu từ các hoạt động tài trợ thương mại,4.431.204,2.506.384,4431204.0,2506384.0
Các khoản tạm ứng và phải thu khác,Các khoản tạm ứng và phải thu khác,Các khoản tạm ứng và phải thu khác,1.785.218,1.155.674,1785218.0,1155674.0
Tạm ứng cho các hoạt động xử lý tài sản xiết nợ (*),Tạm ứng cho các hoạt động xử lý tài sản xiết nợ (*),Tạm ứng cho các hoạt động xử lý tài sản xiết nợ (*),283.715,318.609,283715.0,318609.0
Phải thu Ngân sách Nhà nước về hỗ trợ lãi suất,Phải thu Ngân sách Nhà nước về hỗ trợ lãi suất,Phải thu Ngân sách Nhà nước về hỗ trợ lãi suất,9.367,9.367,9367.0,9367.0
Các khoản thuế phải thu Ngân sách Nhà nước,Các khoản thuế phải thu Ngân sách Nhà nước,Các khoản thuế phải thu Ngân sách Nhà nước,-,6,,6.0
,,,9.564.561,12.752.484,9564561.0,12752484.0
