row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,53.487.592.190,37.982.833.991,53487592190.0,37982833991.0
- Công ty Hong Kong Ping On Jewelry International Holding Limited,- Công ty Hong Kong Ping On Jewelry International Holding Limited,- Công ty Hong Kong Ping On Jewelry International Holding Limited,30.937.251.500,-,30937251500.0,
- Công ty Lefang Sarl,- Công ty Lefang Sarl,- Công ty Lefang Sarl,1.621.918.614,9.601.952.200,1621918614.0,9601952200.0
- Công ty Lionbridge International,- Công ty Lionbridge International,- Công ty Lionbridge International,-,4.936.672.308,,4936672308.0
- Công ty Genuine Winner Limited,- Công ty Genuine Winner Limited,- Công ty Genuine Winner Limited,-,11.631.358.228,,11631358228.0
- Trả trước người bán khác,- Trả trước người bán khác,- Trả trước người bán khác,20.928.422.076,11.812.851.255,20928422076.0,11812851255.0
Trả trước cho các bên liên quan (Thuyết minh số 32),Trả trước cho các bên liên quan (Thuyết minh số 32),Trả trước cho các bên liên quan (Thuyết minh số 32),-,64.000.000,,64000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,53.487.592.190,38.046.833.991,53487592190.0,38046833991.0
