row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2017,Đơn vị tính: VNDCho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016đến ngày 31 tháng12 năm 2016(Trình bày lại),numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2017,numeric__Đơn vị tính: VNDCho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016đến ngày 31 tháng12 năm 2016(Trình bày lại)
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",355.011.465.500,6.958.280.026,355011465500.0,6958280026.0
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",117.070.423.640,37.678.528.685,117070423640.0,37678528685.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,1.195.187.948,2.281.852.607,1195187948.0,2281852607.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,473.277.077.088,46.918.661.318,473277077088.0,46918661318.0
