row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Đầu tư vào cổ phiếu (i),Đầu tư vào cổ phiếu (i),Đầu tư vào cổ phiếu (i),9.964.710.483,10.041.192.822,9964710483.0,10041192822.0
Đầu tư dài hạn khác (ii),Đầu tư dài hạn khác (ii),Đầu tư dài hạn khác (ii),18.043.623.692,19.740.933.785,18043623692.0,19740933785.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,28.008.334.175,29.782.126.607,28008334175.0,29782126607.0
