row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016 > Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017,Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016 > Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017_1,numeric__Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016 > Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017,numeric__Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016 > Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017_1
Thu nhập từ cho thuê bất động sản đầu tư,Thu nhập từ cho thuê bất động sản đầu tư,Thu nhập từ cho thuê bất động sản đầu tư,50.074.488.866,16.122.134.204,50074488866.0,16122134204.0
Chi phí hoạt động kinh doanh trực tiếp của các bất động sản đầu tư tạo thu nhập cho thuê trong năm,Chi phí hoạt động kinh doanh trực tiếp của các bất động sản đầu tư tạo thu nhập cho thuê trong năm,Chi phí hoạt động kinh doanh trực tiếp của các bất động sản đầu tư tạo thu nhập cho thuê trong năm,(16.434.351.470),(5.064.594.853),-16434351470.0,-5064594853.0
