row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền cho thuê văn phòng,Tiền cho thuê văn phòng,Tiền cho thuê văn phòng,6.491.053.315,4.282.713.643,6491053315.0,4282713643.0
Doanh thu chưa thực hiện khác,Doanh thu chưa thực hiện khác,Doanh thu chưa thực hiện khác,1.075.664.900,37.803.029,1075664900.0,37803029.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,7.566.718.215,4.320.516.672,7566718215.0,4320516672.0
