row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Phải thu ngắn hạn từ khách hàng,Phải thu ngắn hạn từ khách hàng,Phải thu ngắn hạn từ khách hàng,34.555.614.367,26.520.993.179,34555614367.0,26520993179.0
- Công ty TNHH Đầu tư Thương mại và Sản xuất Hải Nam,- Công ty TNHH Đầu tư Thương mại và Sản xuất Hải Nam,- Công ty TNHH Đầu tư Thương mại và Sản xuất Hải Nam,8.881.445.922,-,8881445922.0,
- Công ty TNHH VQWOOD,- Công ty TNHH VQWOOD,- Công ty TNHH VQWOOD,-,9.105.542.368,,9105542368.0
- Các khoản phải thu khách hàng khác,- Các khoản phải thu khách hàng khác,- Các khoản phải thu khách hàng khác,25.674.168.445,17.415.450.811,25674168445.0,17415450811.0
Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 32),Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 32),Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 32),1.574.095.555,21.242.950.516,1574095555.0,21242950516.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,36.129.709.922,47.763.943.695,36129709922.0,47763943695.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(1.791.632.437),(685.248.379),-1791632437.0,-685248379.0
