row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng(cổ phiếu),Số cuối năm > Giá trị(VND),Số cuối năm > Tỷ lệ quyềnbiểu quyết(%),Số đầu năm > Số lượng(cổ phiếu),Số đầu năm > Giá trị(VND),Số đầu năm > Tỷ lệ quyềnbiểu quyết(%),numeric__Số cuối năm > Số lượng(cổ phiếu),numeric__Số cuối năm > Giá trị(VND),numeric__Số cuối năm > Tỷ lệ quyềnbiểu quyết(%),numeric__Số đầu năm > Số lượng(cổ phiếu),numeric__Số đầu năm > Giá trị(VND),numeric__Số đầu năm > Tỷ lệ quyềnbiểu quyết(%)
Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico Huế,Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico Huế,Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico Huế,19.520,3.776.758.327,"13,01",19.520,3.853.240.666,"13,01",19520.0,3776758327.0,13.01,19520.0,3853240666.0,13.01
Công ty Cổ phầnVinafor QuảngTrị,Công ty Cổ phầnVinafor QuảngTrị,Công ty Cổ phầnVinafor QuảngTrị,105.000,1.190.175.000,"13,13",105.000,1.190.175.000,"13,13",105000.0,1190175000.0,13.13,105000.0,1190175000.0,13.13
Công ty Cổ phầnArchỉ Reenco HoàBình,Công ty Cổ phầnArchỉ Reenco HoàBình,Công ty Cổ phầnArchỉ Reenco HoàBình,50.000,4.997.777.156,"5,0",50.000,4.997.777.156,"5,0",50000.0,4997777156.0,5.0,50000.0,4997777156.0,5.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,174.520,9.964.710.483,,174.520,10.041.192.822,,174520.0,9964710483.0,,174520.0,10041192822.0,
