row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017,Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017,numeric__Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016
32,32,32,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNHKhoản nộp về Quỹ Hỗ trợ sắp xếp doanh nghiệp phát sinh tử cổ phần hóa Tổng Công tyTiền thu từ đi vayTiền trả nợ gốc vayLợi nhuận nộp về ngân sách Nhà nước cho giai đoạn Tổng Công ty là doanh nghiệp Nhà nước,18,(528.106.579.783)-(37.956.087.652)(119.386.088.388),(1.620.814.208.133)4.236.431.400(14.846.316.487)(143.721.848.597),,18.0,,
33,33,33,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNHKhoản nộp về Quỹ Hỗ trợ sắp xếp doanh nghiệp phát sinh tử cổ phần hóa Tổng Công tyTiền thu từ đi vayTiền trả nợ gốc vayLợi nhuận nộp về ngân sách Nhà nước cho giai đoạn Tổng Công ty là doanh nghiệp Nhà nước,18,(528.106.579.783)-(37.956.087.652)(119.386.088.388),(1.620.814.208.133)4.236.431.400(14.846.316.487)(143.721.848.597),,18.0,,
34,34,34,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNHKhoản nộp về Quỹ Hỗ trợ sắp xếp doanh nghiệp phát sinh tử cổ phần hóa Tổng Công tyTiền thu từ đi vayTiền trả nợ gốc vayLợi nhuận nộp về ngân sách Nhà nước cho giai đoạn Tổng Công ty là doanh nghiệp Nhà nước,18,(528.106.579.783)-(37.956.087.652)(119.386.088.388),(1.620.814.208.133)4.236.431.400(14.846.316.487)(143.721.848.597),,18.0,,
36,36,36,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNHKhoản nộp về Quỹ Hỗ trợ sắp xếp doanh nghiệp phát sinh tử cổ phần hóa Tổng Công tyTiền thu từ đi vayTiền trả nợ gốc vayLợi nhuận nộp về ngân sách Nhà nước cho giai đoạn Tổng Công ty là doanh nghiệp Nhà nước,18,(528.106.579.783)-(37.956.087.652)(119.386.088.388),(1.620.814.208.133)4.236.431.400(14.846.316.487)(143.721.848.597),,18.0,,
40,40,40,Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,,(685.448.755.823),(1.775.145.941.817),,,-685448755823.0,-1775145941817.0
50,50,50,Lưu chuyển tiền thuần trong năm/kỳ,,62.880.506.743,(1.768.950.227.292),,,62880506743.0,-1768950227292.0
60,60,60,Tiền và các khoản tương đương tiền đầu năm/kỳ,,73.633.521.707,1.842.584.476.421,,,73633521707.0,1842584476421.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá ngoại tệ,,25.301.135,(727.422),,,25301135.0,-727422.0
70,70,70,Tiền và các khoản tương đương tiền cuối năm/kỳ,4,136.539.329.585,73.633.521.707,,4.0,136539329585.0,73633521707.0
