row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > Giá trị hợp lý,Số đầu năm (Trình bày lại) > Giá gốc,Số đầu năm (Trình bày lại) > Dự phòng,Số đầu năm (Trình bày lại) > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm (Trình bày lại) > Giá gốc,numeric__Số đầu năm (Trình bày lại) > Dự phòng,numeric__Số đầu năm (Trình bày lại) > Giá trị hợp lý
Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),Đầu tư vào công ty liên kết (tiếp theo),,,,,,
Công ty Cổ phần Giống Lâm nghiệp Trung ương,Đầu tư vào công ty liên kết (tiếp theo) > Công ty Cổ phần Giống Lâm nghiệp Trung ương,Công ty Cổ phần Giống Lâm nghiệp Trung ương,125.915.764,(125.915.764),-,125.915.764,-,125.915.764,125915764.0,-125915764.0,,125915764.0,,125915764.0
Công ty Cổ phần Thương mại Lâm sản Hà Nội,Đầu tư vào công ty liên kết (tiếp theo) > Công ty Cổ phần Thương mại Lâm sản Hà Nội,Công ty Cổ phần Thương mại Lâm sản Hà Nội,6.000.000.000,(6.000.000.000),-,6.000.000.000,(6.000.000.000),-,6000000000.0,-6000000000.0,,6000000000.0,-6000000000.0,
Công ty TNHH Việt Nhật Chế biến gỗ và đảm gỗ Dung Quát,Đầu tư vào công ty liên kết (tiếp theo) > Công ty TNHH Việt Nhật Chế biến gỗ và đảm gỗ Dung Quát,Công ty TNHH Việt Nhật Chế biến gỗ và đảm gỗ Dung Quát,4.625.605.602,(4.625.605.602),-,4.625.605.602,-,4.625.605.602,4625605602.0,-4625605602.0,,4625605602.0,,4625605602.0
Công ty TNHH Ván dán OJI - Vinafor Bắc Giang,Đầu tư vào công ty liên kết (tiếp theo) > Công ty TNHH Ván dán OJI - Vinafor Bắc Giang,Công ty TNHH Ván dán OJI - Vinafor Bắc Giang,237.605.758,(237.605.758),-,237.605.758,(237.605.758),-,237605758.0,-237605758.0,,237605758.0,-237605758.0,
Công ty Cổ phần Lâm sản Forprodex,Đầu tư vào công ty liên kết (tiếp theo) > Công ty Cổ phần Lâm sản Forprodex,Công ty Cổ phần Lâm sản Forprodex,229.876.220,(229.876.220),-,229.876.220,(229.876.220),-,229876220.0,-229876220.0,,229876220.0,-229876220.0,
Công ty TNHH MDF Vinafor - Tân An Hòa Bình (**),Đầu tư vào công ty liên kết (tiếp theo) > Công ty TNHH MDF Vinafor - Tân An Hòa Bình (**),Công ty TNHH MDF Vinafor - Tân An Hòa Bình (**),-,-,-,2.550.902.312,(298.902.312),2.252.000.000,,,,2550902312.0,-298902312.0,2252000000.0
Công ty Cổ phần Thương mại Công nghiệp và Chế biến gỗ,Công ty Cổ phần Thương mại Công nghiệp và Chế biến gỗ,Công ty Cổ phần Thương mại Công nghiệp và Chế biến gỗ,-,-,-,-,-,-,,,,,,
,,,553.319.168.167,(15.131.066.927),538.188.101.240,1.363.306.887.963,(6.766.384.290),1.356.540.503.673,553319168167.0,-15131066927.0,538188101240.0,1363306887963.0,-6766384290.0,1356540503673.0
