row_label_raw,row_label_full,col_0,Năm 2022,Năm 2021,numeric__Năm 2022,numeric__Năm 2021
,,,VND,VND,,
Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,,,,
- Vốn góp đầu Năm,Vốn đầu tư của chủ sở hữu > - Vốn góp đầu Năm,- Vốn góp đầu Năm,3.214.481.530.000,2.747.440.630.000,3214481530000.0,2747440630000.0
- Vốn góp tăng trong Năm,Vốn đầu tư của chủ sở hữu > - Vốn góp tăng trong Năm,- Vốn góp tăng trong Năm,-,467.040.900.000,,467040900000.0
- Vốn góp cuối Năm,Vốn đầu tư của chủ sở hữu > - Vốn góp cuối Năm,- Vốn góp cuối Năm,3.214.481.530.000,3.214.481.530.000,3214481530000.0,3214481530000.0
d) Cổ phiếu,d) Cổ phiếu,d) Cổ phiếu,,,,
,,,31/12/2022,01/01/2022,,
Số lượng cổ phiếu đăng ký phát hành,d) Cổ phiếu > Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,321.448.153,321.448.153,321448153.0,321448153.0
Số lượng cổ phiếu đã phát hành và góp vốn đầy đủ,d) Cổ phiếu > Số lượng cổ phiếu đã phát hành và góp vốn đầy đủ,Số lượng cổ phiếu đã phát hành và góp vốn đầy đủ,321.448.153,321.448.153,321448153.0,321448153.0
- Cổ phiếu phổ thông,d) Cổ phiếu > - Cổ phiếu phổ thông,- Cổ phiếu phổ thông,321.448.153,321.448.153,321448153.0,321448153.0
Số lượng cổ phiếu đang lưu hành,d) Cổ phiếu > Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,321.448.153,321.448.153,321448153.0,321448153.0
- Cổ phiếu phổ thông,d) Cổ phiếu > - Cổ phiếu phổ thông,- Cổ phiếu phổ thông,321.448.153,321.448.153,321448153.0,321448153.0
Mệnh giá cổ phiếu đang lưu hành:,d) Cổ phiếu > Mệnh giá cổ phiếu đang lưu hành:,Mệnh giá cổ phiếu đang lưu hành:,10.000,10.000,10000.0,10000.0
e) Các quỹ của Công ty,e) Các quỹ của Công ty,e) Các quỹ của Công ty,,,,
,,,31/12/2022,01/01/2022,,
,,,VND,VND,,
- Quỹ đầu tư phát triển,e) Các quỹ của Công ty > - Quỹ đầu tư phát triển,- Quỹ đầu tư phát triển,19.572.915.034,19.572.915.034,19572915034.0,19572915034.0
,,,19.572.915.034,19.572.915.034,19572915034.0,19572915034.0
