row_label_raw,row_label_full,col_0,Miền Bắc,Miền Trung,Miền Nam,Tổng cộng toàn doanh nghiệp,numeric__Miền Bắc,numeric__Miền Trung,numeric__Miền Nam,numeric__Tổng cộng toàn doanh nghiệp
,,,VND,VND,VND,VND,,,,
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,236.276.096.218,2.486.905.740,146.532.200.226,385.295.202.184,236276096218.0,2486905740.0,146532200226.0,385295202184.0
+ Kinh doanh ô tô,+ Kinh doanh ô tô,+ Kinh doanh ô tô,213.356.332.636,2.486.905.740,146.532.200.226,362.375.438.602,213356332636.0,2486905740.0,146532200226.0,362375438602.0
+ Kinh doanh Bất động sản,+ Kinh doanh Bất động sản,+ Kinh doanh Bất động sản,16.815.698.720,-,-,16.815.698.720,16815698720.0,,,16815698720.0
+ Hoạt động khác,+ Hoạt động khác,+ Hoạt động khác,6.104.064.862,-,-,6.104.064.862,6104064862.0,,,6104064862.0
Giá vốn,Giá vốn,Giá vốn,214.237.550.804,2.154.921.272,131.132.401.179,347.524.873.255,214237550804.0,2154921272.0,131132401179.0,347524873255.0
+ Kinh doanh ô tô,+ Kinh doanh ô tô,+ Kinh doanh ô tô,198.009.565.898,2.154.921.272,131.132.401.179,331.296.888.349,198009565898.0,2154921272.0,131132401179.0,331296888349.0
+ Kinh doanh Bất động sản,+ Kinh doanh Bất động sản,+ Kinh doanh Bất động sản,11.734.649.423,-,-,11.734.649.423,11734649423.0,,,11734649423.0
+ Hoạt động khác,+ Hoạt động khác,+ Hoạt động khác,4.493.335.483,-,-,4.493.335.483,4493335483.0,,,4493335483.0
