row_label_raw,row_label_full,- Thuế giá trị gia tăng,"Số phải thuđầu Năm, VND > 233.856.158",Số phải nộpđầu Năm VND > -,Số phải nộptrong kỳ VND > 37.344.445.082,Số đã thực nộptrong kỳ VND > 33.042.148.801,Số phải thucuối kỳ VND > 233.856.158,Số phải nộpcuối kỳ VND > 4.302.296.281,"numeric__Số phải thuđầu Năm, VND > 233.856.158",numeric__Số phải nộpđầu Năm VND > -,numeric__Số phải nộptrong kỳ VND > 37.344.445.082,numeric__Số đã thực nộptrong kỳ VND > 33.042.148.801,numeric__Số phải thucuối kỳ VND > 233.856.158,numeric__Số phải nộpcuối kỳ VND > 4.302.296.281
"- Thuế xuất, nhập khẩu","- Thuế xuất, nhập khẩu","- Thuế xuất, nhập khẩu",-,-,85.574.392.518,75.648.853.777,-,9.925.538.741,,,85574392518.0,75648853777.0,,9925538741.0
- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,34.390.170,1.133.505.534,3.475.196.775,7.415.219.130,3.382.185.088,541.278.097,34390170.0,1133505534.0,3475196775.0,7415219130.0,3382185088.0,541278097.0
- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,-,50.714.950,272.781.689,288.274.172,-,35.222.467,,50714950.0,272781689.0,288274172.0,,35222467.0
- Thuế nhà đất và tiền thuê đất,- Thuế nhà đất và tiền thuê đất,- Thuế nhà đất và tiền thuê đất,-,-,682.377.198,506.460.311,-,175.916.887,,,682377198.0,506460311.0,,175916887.0
- Các loại thuế khác,- Các loại thuế khác,- Các loại thuế khác,-,-,6.000.000,6.000.000,-,-,,,6000000.0,6000000.0,,
"- Các khoản phí, lệ phí và các khoản phải nộp khác","- Các khoản phí, lệ phí và các khoản phải nộp khác","- Các khoản phí, lệ phí và các khoản phải nộp khác",-,-,3.000.000,3.000.000,-,-,,,3000000.0,3000000.0,,
,,,268.246.328,1.184.220.484,127.358.193.262,116.909.956.191,3.616.041.246,14.980.252.473,268246328.0,1184220484.0,127358193262.0,116909956191.0,3616041246.0,14980252473.0
