row_label_raw,row_label_full,col_0,col_1,31/12/2015,01/01/2015,numeric__col_1,numeric__31/12/2015,numeric__01/01/2015
,,,,VND,VND,,,
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,,60.935.895.009,55.500.674.596,,60935895009.0,55500674596.0
Trà trước cho người bán,Trà trước cho người bán,Trà trước cho người bán,(1),93.433.737.109,80.413.485.626,-1.0,93433737109.0,80413485626.0
Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,(2),28.695.409.721,27.611.336.802,-2.0,28695409721.0,27611336802.0
Phải thu khác,Phải thu khác,Phải thu khác,(3),338.968.458.325,228.884.365.250,-3.0,338968458325.0,228884365250.0
,,,,522.033.500.164,392.409.862.274,,522033500164.0,392409862274.0
Dự phòng phải thu ngắn hạn,Dự phòng phải thu ngắn hạn,Dự phòng phải thu ngắn hạn,(4),(14.839.347.798),(9.460.586.798),-4.0,-14839347798.0,-9460586798.0
,,,,507.194.152.366,382.949.275.476,,507194152366.0,382949275476.0
