row_label_raw,row_label_full,col_0,31/12/2015VND,01/01/2015VND,numeric__31/12/2015VND,numeric__01/01/2015VND
CTY TNHH XD - ĐT & KD Địa Ốc Tân Vũ Minh,CTY TNHH XD - ĐT & KD Địa Ốc Tân Vũ Minh,CTY TNHH XD - ĐT & KD Địa Ốc Tân Vũ Minh,2.594.909.432,2.594.909.432,2594909432.0,2594909432.0
CTY CP Sán Xuất Xây dựng Hưng Long Phước,CTY CP Sán Xuất Xây dựng Hưng Long Phước,CTY CP Sán Xuất Xây dựng Hưng Long Phước,1.004.787.341,593.335.518,1004787341.0,593335518.0
Công Ty CP XD Công Nghiệp (Descon),Công Ty CP XD Công Nghiệp (Descon),Công Ty CP XD Công Nghiệp (Descon),19.632.246.051,-,19632246051.0,
Công Ty TNHH Xây dựng An Phong,Công Ty TNHH Xây dựng An Phong,Công Ty TNHH Xây dựng An Phong,4.718.785.095,6.495.628.797,4718785095.0,6495628797.0
Công Ty TNHH Xây dựng Dũng Tiến,Công Ty TNHH Xây dựng Dũng Tiến,Công Ty TNHH Xây dựng Dũng Tiến,2.983.265.657,10.095.491.743,2983265657.0,10095491743.0
Công ty CP BDS UNIHOMES,Công ty CP BDS UNIHOMES,Công ty CP BDS UNIHOMES,5.353.147.438,,5353147438.0,
Coong ty TNHH XD Vũng Bền,Coong ty TNHH XD Vũng Bền,Coong ty TNHH XD Vũng Bền,14.387.384.500,-,14387384500.0,
Công Ty TNHH Xây dựng Thương mại Mai Vinh,Công Ty TNHH Xây dựng Thương mại Mai Vinh,Công Ty TNHH Xây dựng Thương mại Mai Vinh,15.338.938.061,-,15338938061.0,
Các khoản phải trả người bán khác,Các khoản phải trả người bán khác,Các khoản phải trả người bán khác,27.215.081.493,8.455.525.538,27215081493.0,8455525538.0
,,,93.228.545.068,28.234.891.028,93228545068.0,28234891028.0
