row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
Phương tiện vận tải,Phương tiện vận tải,Phương tiện vận tải,7-8,
Thiết bị quản lý,Thiết bị quản lý,Thiết bị quản lý,3-5,
