row_label_raw,row_label_full,col_0,1/1/2018,1/1/2018_1,1/1/2018_2,numeric__1/1/2018,numeric__1/1/2018_1,numeric__1/1/2018_2
,,,Tổng khoản thanh toán tiền thuê tài chính Nghìn VND,Tiền lãi thuê Nghìn VND,Nợ gốc Nghìn VND,,,
Trong vòng 1 năm,Trong vòng 1 năm,Trong vòng 1 năm,9.398.868,372.541,9.026.327,9398868.0,372541.0,9026327.0
