row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2018Nghìn VND > -,Số phải nộptrong nămNghìn VND > 611.025.866,Số đã nộp/bùtrừ trong nămNghìn VND > (611.025.866),31/12/2018Nghìn VND > -,numeric__1/1/2018Nghìn VND > -,numeric__Số phải nộptrong nămNghìn VND > 611.025.866,numeric__Số đã nộp/bùtrừ trong nămNghìn VND > (611.025.866),numeric__31/12/2018Nghìn VND > -
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,186.761.323,(186.761.323),-,,186761323.0,-186761323.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,36.324.167,35.190.165,(36.533.036),34.981.296,36324167.0,35190165.0,-36533036.0,34981296.0
Thuế bảo vệ môi trường,Thuế bảo vệ môi trường,Thuế bảo vệ môi trường,-,6.549.018,(6.549.018),-,,6549018.0,-6549018.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,34.813.111,149.895.326,(154.925.476),29.782.961,34813111.0,149895326.0,-154925476.0,29782961.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,555.686.881,(555.686.881),-,,555686881.0,-555686881.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,3.420.920,23.308.636,(24.723.310),2.006.246,3420920.0,23308636.0,-24723310.0,2006246.0
,,,74.558.198,1.568.417.215,(1.576.204.910),66.770.503,74558198.0,1568417215.0,-1576204910.0,66770503.0
